file_name,Soma_surface,Soma_Surface$Total_sum,Surface$Total_sum,Volume$Total_sum,N_stems$Total_sum,N_bifs$Total_sum,N_branch$Total_sum,Width$Maximum,Height$Maximum,Depth$Maximum,Diameter$Average,EucDistance$Maximum,EucDistance$Total_sum,PathDistance$Maximum,PathDistance$Total_sum,Branch_Order$Maximum,Branch_Order$Average,Contraction$Average,Contraction$Maximum,Fragmentation$Average,Fragmentation$Maximum,Partition_asymmetry$Average,Pk_classic$Average,Pk_classic$Maximum,Bif_ampl_local$Average,Bif_ampl_local$Total_sum,Fractal_Dim$Total_sum,Fractal_Dim$Average,Bif_ampl_remote$Average,Bif_ampl_remote$Maximum,Length$Total_sum,Length$Average,Rall_Power$Average,cell_name,cell_type1,Soma_Width,Soma_Height
06a_pyramidal11aACC.CNG.swc,42996.5,42996.5,17340.8,21293.5,5,12,29,347.8,309.1,127.41,1.51704,316.889,138109,493.631,212363,3,1.65045,0.693248,1,41.1,121,0.333333,1.23961,2,68.2501,750.751,29.1965,1.12294,56.5944,79.1541,2912.17,2.36377,1.50571,06a_pyramidal11aACC,pyramidal,199.9,157.76
06b_pyramidal10aFI.CNG.swc,110418,110418,19523.6,41499.7,6,138,282,171.65,364.99,144.38,2.02543,291.707,93122.6,453.696,137349,18,6.38132,0.942999,1,3.21555,24,0.851909,1.94167,2.83712,89.5214,12264.4,83.809,1.06087,86.6079,177.17,2366.38,2.60328,1.82667,06b_pyramidal10aFI,pyramidal,61.64,71.49
06b_pyramidal12aACC.CNG.swc,29352.9,29352.9,15723.4,16216.2,7,222,451,200.71,324.41,127.69,1.5773,263.497,112837,291.632,147543,28,9.30101,0.970063,1,2.41814,30,0.855662,1.9441,2,86.8304,19189.5,89.9541,1.03396,87.1512,158.001,2628.51,2.40706,1.88929,06b_pyramidal12aACC,pyramidal,31.5,47.17
06b_spindle8aACC.CNG.swc,49067.8,49067.8,4777.86,13963.7,2,1,4,280.3,193.15,22.65,2.33146,183.696,17187.5,214.503,19858.2,0,0,0.924367,1,34.2,89,1,2,2,162.727,162.727,2.08269,1.04134,0,0,446.658,2.6274,0,06b_spindle8aACC,von Economo neuron,280.3,193.15
07_VEN_rapid.CNG.swc,87082.1,87082.1,20697.6,32868.8,7,44,95,421.89,537.9,85.49,0.928375,450.44,337629,534.772,431997,11,5.67324,0.867032,1,24.2917,146,0.639911,1.53755,2.80441,81.0845,3486.63,80.4372,1.04464,55.4718,129.745,5907.8,2.53445,1.73423,07_VEN_rapid,von Economo neuron,276.36,108.56
07a_pyramidal13aACC.CNG.swc,16287.7,16287.7,9210.32,7292.36,6,173,352,157.43,325.57,136.88,1.42758,306.999,80385,433.433,99196.9,32,11.4373,0.96168,1,2.26062,16,0.849208,1.958,2.21014,85.5056,14707,73.9868,1.04207,84.0864,165.556,1863.07,2.33761,1.555,07a_pyramidal13aACC,pyramidal,36.27,40.62
07b_pyramidal14aACC.CNG.swc,41171.5,41171.5,17725.5,18213.5,7,24,55,359.7,226.48,108.63,1.73251,271.2,98574.7,349.372,149143,4,2.09302,0.735922,1,19.9643,107,0.402778,1.74164,2,97.2578,2236.93,55.2867,1.10573,66.613,128.675,2947.2,2.6385,2.38583,07b_pyramidal14aACC,pyramidal,99.25,69.62
07b_spindle9aACC.CNG.swc,56220.8,56220.8,13693.6,20404,2,13,28,390.4,300.42,138.52,1.87313,365.565,110400,433.691,150328,7,4.29108,0.801603,1,22.0345,93,0.717949,1.51943,2.07684,86.8176,1128.63,26.5267,1.06107,61.3061,97.6588,2086.42,3.27024,2.105,07b_spindle9aACC,von Economo neuron,82.61,63.78
08_VEN_rapid.CNG.swc,111258,111258,39610.7,52874.4,8,44,96,283.08,1008.1,177.55,1.55913,843.731,476796,1035.41,627026,11,5.72815,0.816469,1,21.4639,149,0.593376,1.38966,2.80264,75.4156,3242.87,80.5278,1.05958,64.6377,135.862,6884.48,3.30826,1.82861,08_VEN_rapid,von Economo neuron,236.56,136.54
08a_spindle13aACC.CNG.swc,26579.7,26579.7,12032.8,12724.7,2,4,10,198.13,803.2,129.43,1.81714,494.494,200300,735.769,275419,2,1.19272,0.796744,1,67.4545,264,0.5,1.63352,2,79.9006,319.603,7.58133,1.08305,56.3996,66.2339,1860.83,2.51125,2.005,08a_spindle13aACC,von Economo neuron,29.1,377.97
08o_pyramidal11aFI.CNG.swc,20721.9,20721.9,23736.8,20852,9,331,671,210.15,421.18,171.78,1.9429,348.029,162868,484.632,213875,47,14.0957,0.960964,1,2.33333,31,0.92562,1.96031,2.96306,95.1819,31410,117.829,1.06153,94.2319,179.435,3334.9,2.12821,1.59812,08o_pyramidal11aFI,pyramidal,54.97,39.99
09_VEN_rapid.CNG.swc,221888,221888,24409.8,66419.6,7,29,65,360.2,1077.28,118.09,1.35291,982.442,319081,1143.95,392499,10,5.32875,0.882492,1,19.8182,101,0.603413,1.92517,14.2418,82.3636,2306.18,54.7524,1.03306,72.8003,145.792,5174.17,3.95882,1.55643,09_VEN_rapid,von Economo neuron,219.67,67.86
09o_spindle7aFI.CNG.swc,58441.8,58441.8,10167.5,22670.8,3,1,5,444.1,164.83,133.08,3.12325,293.978,45430.9,392.665,63403,0,0,0.81556,1,54.8333,156,1,2,2,0,0,3.27007,1.09002,0,0,802.546,2.44679,0,09o_spindle7aFI,von Economo neuron,444.1,164.83
09o_spindle8aFI.CNG.swc,31048.4,31048.4,7774.71,11729,2,3,8,381.3,138.56,48.71,2.18654,262.435,59651.4,334.016,75255.6,2,1.03795,0.834552,1,49.7778,127,0.666667,1.7665,2,110.192,330.575,6.38471,1.06412,31.3026,33.2389,943.684,2.11115,2.415,09o_spindle8aFI,von Economo neuron,189.63,20.13
10_VEN_rapid.CNG.swc,237909,237909,24057.2,72612.7,7,24,55,369.83,901.56,98.58,1.78827,988.075,191887,1150.14,240204,8,3.93757,0.89088,1,15.7321,152,0.632176,2.15618,14.8123,72.3251,1663.48,37.1087,1.0308,57.4818,132.293,3649.43,4.14708,2.1425,10_VEN_rapid,von Economo neuron,414.09,68.12
10a_pyramidal15aACC.CNG.swc,22543,22543,8643.93,8996.19,4,10,24,281.1,283.21,76.2,1.47949,311.757,83278.5,557.269,136393,3,1.54902,0.726709,1,28.56,142,0.4,1.61964,3.05636,93.818,844.362,22.1921,1.10961,50.871,94.5703,1619.28,2.27108,1.46625,10a_pyramidal15aACC,pyramidal,46.42,95.5
10a_spindle18aACC.CNG.swc,15837.6,15837.6,5340.3,6056.39,2,2,6,121.39,440.9,79.53,1.71288,394.984,65348.8,639.946,95257.1,1,0.775216,0.787055,1,49.5714,243,0.5,1.3027,2,102.208,204.417,4.53202,1.13301,54.1202,54.1202,866.163,2.50336,0.865,10a_spindle18aACC,von Economo neuron,43.29,104.27
11_VEN_Cox.CNG.swc,46698.1,46698.1,6349.56,13522.8,3,16,35,236.81,257.73,54.9,1.10875,191.025,72780.3,290.684,90545.8,6,3.74822,0.912075,1,23.3889,125,0.604167,1.40613,2.38081,58.3553,875.329,30.9038,1.03013,56.6164,96.1399,1356.18,1.61259,1.86429,11_VEN_Cox,von Economo neuron,40.75,45.68
11a_pyramidal16aACC.CNG.swc,20122.4,20122.4,11686.3,9313.03,6,10,26,311,441.69,160.36,1.32587,440.068,146623,688.655,220607,2,1.3494,0.779969,1,39.963,241,0.3,1.26453,2,68.0905,612.814,23.8609,1.08459,69.8449,96.4238,2468.53,2.28991,1.50833,11a_pyramidal16aACC,pyramidal,43.71,115.23
11o_pyramidal12aFI.CNG.swc,184689,184689,24102.9,58485.7,7,12,31,329.39,282.85,109.31,1.99403,316.228,149301,476.055,229232,5,1.95287,0.720245,1,42.4375,134,0.527778,1.47777,2.12138,77.9794,857.774,32.2532,1.11218,68.8591,89.6453,2980.14,2.19613,1.585,11o_pyramidal12aFI,pyramidal,107.34,159.3
121-1-1.CNG.swc,24165.2,24165.2,8847.35,8745.35,5,24,53,427.76,431.17,107.26,0.660057,316.076,55079.9,339.525,65681.3,4,2.83562,0.924193,1,8.11111,28,0.355357,1.69894,2,61.222,1408.11,35.5869,1.01677,59.3604,111.318,4315.82,9.87601,0.44375,121-1-1,pyramidal,143.25,111.88
121-1-10.CNG.swc,30570.5,30570.5,10526.9,10874.3,8,27,62,451.82,317.48,106.05,0.632145,309.32,78099.5,358.829,89063.7,4,2.39374,0.943532,1,9.63492,37,0.396296,1.65979,2,59.0789,1536.05,39.5865,1.01504,51.5648,118.179,4903.39,8.0914,0.413,121-1-10,pyramidal,73.4,132.11
